season,daynum,wteam,wscore,lteam,lscore,wloc
H,130,796,221,793,194,N
H,130,802,158,613,134,H
H,130,804,175,685,173,N
H,130,805,151,780,149,N
H,130,817,154,821,98,H
H,130,818,190,539,149,N
H,130,822,149,807,132,N
H,130,839,166,595,146,N
H,131,537,185,639,161,N
H,131,557,149,817,146,A
H,131,569,190,789,173,H
H,131,577,180,708,151,N
H,131,623,175,625,173,N
H,131,640,187,518,139,N
H,131,651,199,805,187,H
H,131,675,182,655,146,N
H,131,676,163,636,151,N
H,131,695,209,839,199,N
H,131,720,132,671,130,N
H,131,721,161,796,144,N
H,131,725,178,818,158,N
H,131,731,178,559,134,N
H,131,747,173,610,161,N
H,131,802,180,699,154,H
H,131,804,185,508,163,N
H,131,822,137,538,130,N
H,131,828,134,528,132,A
H,132,577,202,695,185,N
H,132,623,173,720,142,N
H,132,640,154,675,137,N
H,132,721,118,676,113,N
H,133,628,149,826,144,H
H,14,522,199,531,185,N
H,14,552,187,630,170,N
H,14,557,194,590,134,H
H,14,562,197,598,137,H
H,14,579,175,526,142,A
H,14,708,204,729,132,H
H,14,717,214,631,108,H
H,14,746,144,558,86,H
H,14,783,146,528,137,H
H,14,819,142,506,113,N
H,14,853,209,782,115,H
H,15,557,185,552,151,H
H,15,590,223,630,206,N
H,15,592,182,650,132,H
H,15,636,194,616,137,H
H,15,815,202,838,156,H
H,16,708,170,746,161,H
H,16,783,151,853,149,H
H,17,592,238,579,156,H
H,17,698,163,543,108,N
H,18,504,197,506,134,H
H,18,512,142,682,134,H
H,18,515,194,632,106,H
H,18,516,199,762,170,H
H,18,518,194,850,151,H
H,18,519,194,666,192,A
H,18,520,173,634,154,N
H,18,530,228,730,194,H
H,18,535,166,630,127,A
H,18,536,170,798,134,N
H,18,537,146,602,139,H
H,18,544,185,782,161,H
H,18,546,214,647,146,H
H,18,547,163,752,158,A
H,18,553,185,833,173,A
H,18,554,202,545,168,N
H,18,556,233,538,166,H
H,18,561,187,534,173,A
H,18,575,178,590,149,H
H,18,583,156,672,151,A
H,18,587,175,622,163,H
H,18,596,190,847,182,A
H,18,603,238,608,110,H
H,18,607,166,615,146,H
H,18,612,166,589,161,A
H,18,613,194,513,156,H
H,18,614,168,713,156,N
H,18,626,151,855,134,H
H,18,635,163,598,158,A
H,18,636,252,815,158,H
H,18,641,175,570,134,H
H,18,644,163,567,149,H
H,18,652,204,654,190,H
H,18,655,163,705,58,H
H,18,659,173,555,156,H
H,18,660,154,560,110,H
H,18,661,221,704,216,A
H,18,671,158,814,125,H
H,18,676,173,509,137,H
H,18,692,163,809,134,H
H,18,695,202,686,144,H
H,18,702,149,803,142,N
H,18,711,194,678,187,A
H,18,714,185,680,170,A
H,18,715,134,665,86,H
H,18,717,175,533,101,H
H,18,721,209,807,156,H
H,18,722,163,854,142,H
H,18,733,166,565,156,H
H,18,736,149,836,142,N
H,18,738,175,669,110,H
H,18,741,228,712,197,N
H,18,742,173,801,139,H
H,18,743,221,740,110,H
H,18,745,199,677,185,A
H,18,758,187,727,173,A
H,18,766,190,507,180,H
H,18,768,197,773,146,A
H,18,772,187,508,168,H
H,18,775,218,831,187,N
H,18,777,168,619,163,H
H,18,787,199,564,182,N
H,18,788,218,751,194,H
H,18,790,170,601,166,N
H,18,796,204,816,182,H
H,18,797,151,780,139,A
H,18,805,170,525,127,H
H,18,818,194,808,161,H
H,18,820,182,621,170,N
H,18,821,146,774,113,H
H,18,827,192,761,139,H
H,18,828,170,581,154,N
H,18,829,154,576,98,H
H,18,830,216,648,206,H
H,18,842,218,757,197,N
H,18,843,142,571,110,H
H,19,511,257,835,163,H
H,19,521,194,508,146,N
H,19,524,185,642,163,H
H,19,528,158,558,89,H
H,19,536,175,637,154,N
H,19,539,182,701,163,A
H,19,541,185,523,154,H
H,19,549,130,792,115,H
H,19,559,218,739,173,H
H,19,573,151,690,115,A
H,19,574,180,529,146,H
H,19,577,242,517,127,H
H,19,581,158,555,156,N
H,19,582,180,754,168,A
H,19,594,144,684,125,H
H,19,604,209,522,170,H
H,19,605,182,693,106,H
H,19,606,271,514,180,H
H,19,614,178,544,151,A
H,19,620,182,726,175,A
H,19,621,151,560,132,N
H,19,627,214,646,206,N
H,19,634,175,757,158,N
H,19,651,156,502,113,H
H,19,653,199,683,192,A
H,19,660,192,820,163,H
H,19,667,190,585,161,A
H,19,668,223,700,139,H
H,19,713,238,782,223,N
H,19,721,197,736,151,H
H,19,728,149,729,89,H
H,19,731,197,578,161,H
H,19,734,187,617,180,A
H,19,737,199,531,154,H
H,19,744,158,679,146,H
H,19,753,185,699,180,H
H,19,764,185,755,122,H
H,19,775,214,670,163,N
H,19,779,204,527,139,A
H,19,785,180,750,154,H
H,19,793,194,765,132,H
H,19,802,170,702,146,N
H,19,811,190,675,182,A
H,19,813,206,799,194,N
H,19,822,163,624,127,A
H,19,828,158,659,151,A
H,19,832,163,645,130,H
H,19,834,180,707,178,A
H,19,836,175,807,149,N
H,19,841,182,756,163,H
H,19,842,173,520,161,N
H,19,844,163,543,115,N
H,19,846,182,819,178,H
H,19,849,199,845,173,H
H,19,851,187,503,180,H
H,19,852,204,572,156,H
H,20,513,134,564,103,N
H,20,520,175,698,156,N
H,20,534,202,548,127,H
H,20,551,190,850,173,H
H,20,556,257,784,178,H
H,20,565,161,633,132,N
H,20,569,156,571,91,H
H,20,583,156,674,139,H
H,20,592,211,553,108,H
H,20,594,156,627,132,H
H,20,595,190,759,110,H
H,20,600,218,657,185,A
H,20,613,240,787,194,H
H,20,622,218,579,187,H
H,20,623,216,644,134,H
H,20,628,190,590,125,H
H,20,634,180,844,158,N
H,20,655,170,768,149,H
H,20,662,154,669,118,H
H,20,673,209,814,194,H
H,20,681,134,840,127,A
H,20,684,161,646,156,N
H,20,708,161,723,142,A
H,20,725,233,608,125,H
H,20,727,175,643,166,H
H,20,740,154,847,151,A
H,20,746,142,789,127,A
H,20,749,199,602,178,H
H,20,757,202,543,166,N
H,20,767,209,788,202,H
H,20,769,170,586,158,H
H,20,773,125,705,86,H
H,20,783,190,742,149,H
H,20,786,194,826,158,H
H,20,794,168,804,132,H
H,20,798,139,637,120,N
H,20,802,192,803,120,N
H,20,805,221,547,194,H
H,20,817,166,733,130,H
H,20,827,163,505,96,H
H,20,831,156,670,127,N
H,20,853,223,593,154,H
H,21,504,192,672,156,H
H,21,510,247,546,240,H
H,21,536,158,775,137,N
H,21,559,161,599,132,H
H,21,562,238,631,125,N
H,21,576,170,728,149,A
H,21,577,228,568,192,H
H,21,578,206,843,197,H
H,21,588,182,517,130,H
H,21,603,192,635,144,H
H,21,607,170,821,125,N
H,21,610,197,834,142,H
H,21,625,202,663,170,N
H,21,633,197,608,163,N
H,21,637,197,670,170,N
H,21,640,197,512,156,N
H,21,652,211,566,132,H
H,21,654,211,530,202,H
H,21,658,185,750,149,A
H,21,666,187,514,130,H
H,21,675,194,664,156,H
H,21,692,137,550,122,H
H,21,701,144,716,134,H
H,21,715,194,700,132,H
H,21,717,180,598,120,N
H,21,720,139,560,122,H
H,21,725,206,565,185,H
H,21,752,168,516,146,H
H,21,772,192,632,149,H
H,21,776,173,615,134,N
H,21,790,211,832,134,H
H,21,799,161,683,127,A
H,21,800,209,761,194,A
H,21,809,226,704,166,H
H,21,813,137,653,103,N
H,21,815,192,509,190,H
H,21,831,139,798,108,N
H,21,836,168,596,122,A
H,21,841,173,774,158,H
H,22,502,173,784,103,H
H,22,508,161,824,127,A
H,22,518,240,605,170,H
H,22,524,168,558,101,H
H,22,526,178,621,170,H
H,22,527,192,528,146,H
H,22,533,134,507,127,A
H,22,537,178,624,166,H
H,22,543,192,812,156,A
H,22,549,192,593,127,H
H,22,553,163,747,127,A
H,22,555,182,561,139,H
H,22,562,192,717,180,N
H,22,581,238,745,204,H
H,22,582,211,781,192,H
H,22,598,168,631,149,H
H,22,611,194,648,182,H
H,22,616,170,612,158,A
H,22,619,149,740,139,A
H,22,625,182,607,180,N
H,22,627,235,523,190,H
H,22,628,120,575,118,A
H,22,641,168,642,158,H
H,22,645,149,847,146,H
H,22,660,233,579,178,H
H,22,668,187,794,173,H
H,22,678,173,780,154,A
H,22,680,180,572,113,H
H,22,699,154,755,146,A
H,22,707,146,677,144,H
H,22,718,228,630,163,H
H,22,723,173,540,103,H
H,22,724,182,515,154,H
H,22,741,175,818,170,H
H,22,753,206,810,194,A
H,22,771,163,737,154,H
H,22,778,163,785,137,H
H,22,779,168,541,151,A
H,22,796,185,767,142,H
H,22,816,158,820,125,A
H,22,821,166,663,127,N
H,22,826,194,626,134,H
H,22,827,230,600,144,H
H,22,828,149,567,98,H
H,22,830,180,640,146,N
H,22,835,192,825,175,H
H,22,838,194,531,166,H
H,22,845,185,685,180,H
H,23,511,242,713,158,H
H,23,512,199,821,190,N
H,23,521,197,716,130,H
H,23,551,218,614,156,N
H,23,552,178,578,161,A
H,23,554,194,852,173,N
H,23,568,166,692,146,A
H,23,569,154,587,142,H
H,23,574,158,534,156,H
H,23,595,199,667,113,H
H,23,606,199,604,185,H
H,23,610,146,743,144,H
H,23,623,230,514,103,H
H,23,625,168,830,151,N
H,23,631,134,715,127,A
H,23,633,144,759,113,A
H,23,640,192,607,173,N
H,23,662,233,550,118,H
H,23,664,182,811,178,H
H,23,672,209,797,185,H
H,23,674,178,506,139,H
H,23,690,166,654,161,H
H,23,702,180,556,170,H
H,23,703,223,632,190,H
H,23,708,161,636,134,N
H,23,731,166,777,110,H
H,23,732,218,754,206,H
H,23,742,170,617,127,H
H,23,749,199,557,170,H
H,23,758,166,681,158,H
H,23,766,187,596,166,A
H,23,768,185,525,154,H
H,23,772,185,800,168,H
H,23,782,226,776,204,H
H,23,783,166,592,156,N
H,23,793,182,819,108,H
H,23,817,202,805,180,H
H,23,839,175,854,146,H
H,23,846,170,548,156,H
H,23,848,163,601,158,A
H,24,671,192,680,144,N
H,24,762,214,845,180,N
H,24,801,202,657,156,H
H,24,803,175,685,163,H
H,24,829,209,652,170,N
H,25,502,137,516,125,A
H,25,504,130,720,115,N
H,25,524,180,648,158,A
H,25,533,146,558,113,N
H,25,554,158,722,139,N
H,25,592,199,636,175,N
H,25,597,156,621,127,H
H,25,599,163,686,130,H
H,25,626,163,762,132,N
H,25,627,163,744,134,H
H,25,629,218,667,144,H
H,25,652,156,680,149,N
H,25,658,156,653,127,H
H,25,708,178,783,137,N
H,25,767,211,711,180,H
H,25,769,197,747,156,H
H,25,781,180,751,158,N
H,25,795,190,804,170,A
H,25,809,158,801,146,A
H,25,822,149,828,142,N
H,25,829,194,671,175,N
H,25,831,166,509,146,H
H,26,503,211,718,202,A
H,26,512,204,642,149,H
H,26,513,202,557,180,H
H,26,521,149,617,144,N
H,26,526,180,620,161,H
H,26,528,156,567,127,A
H,26,531,233,692,221,A
H,26,534,137,741,115,H
H,26,535,170,520,108,H
H,26,536,228,742,134,H
H,26,539,175,552,154,A
H,26,540,156,553,118,H
H,26,541,214,704,166,A
H,26,543,154,716,151,H
H,26,545,163,784,149,A
H,26,547,197,530,168,A
H,26,554,170,829,166,N
H,26,569,180,549,166,H
H,26,572,166,582,115,H
H,26,573,221,537,134,H
H,26,576,175,679,163,A
H,26,577,202,810,175,N
H,26,579,226,587,214,H
H,26,583,158,847,122,H
H,26,585,163,665,154,A
H,26,588,218,683,180,H
H,26,593,163,506,161,H
H,26,594,163,736,156,A
H,26,597,161,781,156,H
H,26,599,192,533,185,H
H,26,603,194,799,125,H
H,26,611,168,571,137,H
H,26,612,134,785,108,A
H,26,615,151,644,120,H
H,26,622,187,624,156,A
H,26,628,202,791,122,H
H,26,630,182,580,166,H
H,26,634,180,508,173,H
H,26,639,211,678,202,H
H,26,643,226,787,187,H
H,26,645,192,700,168,A
H,26,659,233,641,192,A
H,26,662,214,578,94,H
H,26,668,218,759,137,H
H,26,673,173,604,166,H
H,26,674,134,602,118,A
H,26,675,240,633,156,H
H,26,676,194,519,110,H
H,26,686,137,558,115,N
H,26,695,139,560,89,H
H,26,702,142,701,139,H
H,26,712,238,596,180,H
H,26,715,142,637,132,A
H,26,717,216,507,132,H
H,26,721,180,734,151,H
H,26,722,154,671,146,N
H,26,724,182,846,170,H
H,26,725,211,727,166,H
H,26,731,214,514,118,H
H,26,732,158,733,130,H
H,26,737,218,719,163,H
H,26,738,206,651,202,N
H,26,739,173,803,149,N
H,26,740,161,693,139,H
H,26,743,154,546,144,H
H,26,751,156,621,139,H
H,26,753,202,808,154,A
H,26,754,156,538,149,A
H,26,756,170,758,166,A
H,26,757,168,755,113,H
H,26,766,166,714,139,H
H,26,769,170,510,134,H
H,26,772,214,768,187,H
H,26,774,178,566,163,H
H,26,778,194,589,163,A
H,26,780,134,775,130,N
H,26,788,206,841,199,H
H,26,793,187,764,146,N
H,26,794,190,655,185,N
H,26,796,199,824,144,A
H,26,800,228,646,185,H
H,26,802,146,515,144,A
H,26,807,178,730,166,A
H,26,809,173,657,132,N
H,26,815,168,672,139,H
H,26,816,187,586,137,H
H,26,817,197,840,146,H
H,26,818,223,684,130,H
H,26,822,175,575,146,N
H,26,826,187,690,161,H
H,26,836,134,670,125,A
H,26,838,192,825,173,A
H,26,842,175,699,168,H
H,26,843,168,635,161,H
H,26,845,170,626,142,N
H,26,849,166,844,125,A
H,26,851,122,669,115,H
H,26,852,173,652,156,N
H,26,855,166,798,146,H
H,27,517,180,750,175,A
H,27,559,182,827,168,A
H,27,565,242,619,192,H
H,27,570,209,648,139,H
H,27,575,199,828,187,N
H,27,606,180,601,127,H
H,27,616,170,527,168,N
H,27,623,204,834,134,H
H,27,625,202,711,139,H
H,27,644,158,803,125,N
H,27,698,166,820,127,H
H,27,739,170,615,163,A
H,27,779,151,723,113,H
H,27,792,144,502,113,H
H,27,801,194,762,144,H
H,27,809,120,626,118,N
H,27,832,182,777,142,A
H,27,835,214,518,168,N
H,27,839,199,789,182,H
H,27,845,190,657,151,N
H,27,848,161,681,154,A
H,27,854,202,729,163,A
H,28,518,185,761,113,H
H,28,522,163,692,146,H
H,28,525,180,784,142,H
H,28,544,110,663,108,H
H,28,545,163,550,134,A
H,28,547,180,624,163,A
H,28,549,182,826,120,H
H,28,564,178,684,134,H
H,28,588,146,653,134,A
H,28,589,166,816,144,H
H,28,595,192,628,161,H
H,28,602,190,578,173,H
H,28,603,209,553,144,H
H,28,607,228,840,214,H
H,28,629,204,632,151,H
H,28,630,190,646,175,A
H,28,675,240,505,139,H
H,28,676,235,566,144,H
H,28,686,168,700,163,H
H,28,701,216,712,211,H
H,28,703,216,633,137,H
H,28,717,221,660,170,H
H,28,719,180,531,170,A
H,28,724,185,791,166,A
H,28,726,194,538,144,H
H,28,730,156,647,151,A
H,28,746,180,661,134,H
H,28,752,163,516,161,A
H,28,755,197,773,170,H
H,28,764,202,776,182,H
H,28,769,158,789,113,H
H,28,771,194,508,149,H
H,28,794,170,718,156,H
H,28,814,185,833,173,H
H,28,836,170,574,132,H
H,28,850,190,831,185,A
H,29,504,214,815,146,H
H,29,509,173,645,161,A
H,29,511,218,780,139,H
H,29,520,204,631,166,H
H,29,523,170,593,166,A
H,29,528,163,612,146,A
H,29,537,204,670,187,A
H,29,539,192,619,168,H
H,29,541,170,533,161,A
H,29,543,180,765,166,A
H,29,551,190,729,168,H
H,29,559,278,750,187,H
H,29,567,161,524,146,H
H,29,570,144,728,142,H
H,29,572,199,677,158,H
H,29,576,156,642,113,A
H,29,577,218,720,182,N
H,29,579,182,834,151,H
H,29,583,209,740,101,A
H,29,587,194,835,182,H
H,29,590,178,668,175,H
H,29,599,185,594,151,A
H,29,600,178,759,149,A
H,29,604,170,556,168,A
H,29,623,221,708,156,H
H,29,625,192,662,178,N
H,29,627,209,838,194,H
H,29,640,202,614,154,H
H,29,641,161,635,142,A
H,29,654,226,787,185,A
H,29,655,156,571,106,H
H,29,658,204,596,137,A
H,29,666,175,513,118,H
H,29,702,194,665,151,H
H,29,731,230,707,122,H
H,29,736,144,679,137,A
H,29,744,163,799,134,H
H,29,749,204,687,134,H
H,29,757,166,818,127,H
H,29,786,235,555,163,H
H,29,796,202,788,158,A
H,29,798,142,766,132,H
H,29,800,178,515,158,A
H,29,804,209,643,192,H
H,29,821,173,848,101,H
H,29,825,182,693,115,H
H,29,843,163,592,158,N
H,29,844,166,548,139,H
H,29,853,178,738,142,H
H,30,518,204,747,156,H
H,30,521,221,795,170,H
H,30,527,252,775,230,H
H,30,529,182,534,142,H
H,30,536,154,512,144,A
H,30,546,218,789,192,H
H,30,552,163,503,156,A
H,30,562,156,714,125,A
H,30,565,154,753,146,A
H,30,566,149,755,137,H
H,30,580,178,684,146,A
H,30,597,168,758,132,H
H,30,602,163,560,108,A
H,30,605,168,598,154,H
H,30,610,185,723,168,H
H,30,617,134,824,113,H
H,30,620,149,841,139,H
H,30,637,182,514,94,H
H,30,639,197,741,151,A
H,30,644,158,561,118,H
H,30,669,187,569,151,H
H,30,671,197,830,180,H
H,30,673,154,606,151,H
H,30,674,178,519,110,H
H,30,675,170,632,134,H
H,30,690,185,575,149,H
H,30,695,178,715,118,H
H,30,713,170,712,134,H
H,30,724,180,767,149,H
H,30,725,230,732,158,H
H,30,730,216,564,209,A
H,30,737,170,828,144,H
H,30,743,173,805,163,H
H,30,774,190,647,161,H
H,30,777,168,855,134,H
H,30,781,226,756,149,H
H,30,785,156,558,134,A
H,30,792,168,672,158,A
H,30,794,199,790,158,H
H,30,802,192,846,166,H
H,30,807,194,652,158,H
H,30,817,197,699,192,A
H,30,827,206,586,180,H
H,30,839,216,849,192,A
H,30,851,192,682,178,H
H,31,502,156,803,106,H
H,31,506,197,605,185,A
H,31,535,156,626,108,A
H,31,550,197,614,161,H
H,31,589,199,627,187,H
H,31,603,161,769,142,H
H,31,607,180,680,161,A
H,31,646,233,791,204,H
H,31,659,173,744,168,A
H,31,667,192,600,173,H
H,31,703,192,801,161,H
H,31,704,144,653,127,A
H,31,722,156,611,125,H
H,31,771,156,698,144,H
H,31,779,170,528,118,H
H,31,813,163,686,127,H
H,31,825,216,590,173,H
H,31,831,170,832,158,H
H,31,840,190,852,168,H
H,31,854,211,750,166,A
H,32,509,175,740,118,H
H,32,524,178,572,166,N
H,32,552,194,665,146,H
H,32,555,209,700,163,H
H,32,558,139,517,106,H
H,32,592,139,595,137,A
H,32,628,156,681,106,H
H,32,629,142,834,106,H
H,32,673,190,523,125,H
H,32,678,192,752,118,H
H,32,701,218,630,158,H
H,32,711,182,842,173,N
H,32,738,204,672,134,H
H,32,753,194,631,178,A
H,32,772,149,633,146,N
H,32,786,204,561,149,H
H,32,845,146,594,115,A
H,32,848,149,684,130,H
H,33,504,185,775,163,H
H,33,511,214,754,194,A
H,33,513,163,508,139,H
H,33,520,158,851,142,H
H,33,526,175,774,170,A
H,33,527,192,663,149,A
H,33,533,137,777,130,H
H,33,535,185,587,154,A
H,33,543,221,812,170,H
H,33,551,175,657,146,H
H,33,553,151,692,142,H
H,33,556,149,677,142,A
H,33,557,216,601,151,H
H,33,559,233,838,204,H
H,33,560,175,683,142,A
H,33,562,178,536,154,H
H,33,566,175,538,158,A
H,33,568,180,546,134,H
H,33,569,142,816,115,H
H,33,571,199,588,180,H
H,33,572,180,834,115,N
H,33,573,175,589,108,H
H,33,577,194,670,142,H
H,33,582,161,620,149,H
H,33,583,180,723,161,A
H,33,586,209,814,166,H
H,33,593,132,809,130,H
H,33,597,178,755,170,A
H,33,602,156,704,108,H
H,33,604,187,539,175,N
H,33,606,161,659,127,N
H,33,607,264,841,250,A
H,33,610,173,707,149,H
H,33,612,202,644,173,H
H,33,616,173,531,134,A
H,33,617,144,819,142,H
H,33,623,149,515,139,N
H,33,625,218,622,149,H
H,33,626,151,579,137,H
H,33,628,156,772,151,H
H,33,629,206,524,134,H
H,33,632,151,822,137,H
H,33,634,242,784,197,H
H,33,635,202,503,197,H
H,33,639,182,624,146,H
H,33,640,235,708,194,A
H,33,645,158,833,151,H
H,33,651,216,768,190,H
H,33,652,180,564,163,H
H,33,654,192,826,149,H
H,33,655,223,664,173,H
H,33,660,242,510,187,H
H,33,661,180,690,137,A
H,33,666,173,598,132,H
H,33,669,106,836,94,H
H,33,672,154,631,144,N
H,33,675,187,650,91,H
H,33,676,187,818,173,N
H,33,679,168,615,137,A
H,33,681,154,633,132,N
H,33,682,235,787,211,A
H,33,686,185,578,151,A
H,33,687,199,835,173,H
H,33,699,199,727,130,H
H,33,702,187,824,156,A
H,33,703,185,761,166,H
H,33,711,156,848,134,A
H,33,715,149,529,144,H
H,33,717,190,662,161,N
H,33,720,170,792,154,H
H,33,721,221,611,125,H
H,33,724,204,685,180,A
H,33,725,202,636,187,N
H,33,726,170,732,154,A
H,33,728,170,789,110,H
H,33,730,173,757,163,H
H,33,731,197,729,144,A
H,33,736,214,642,180,A
H,33,738,228,753,156,H
H,33,741,175,737,170,A
H,33,742,149,643,108,H
H,33,747,211,505,180,A
H,33,749,204,762,166,A
H,33,752,154,594,130,H
H,33,766,170,541,151,H
H,33,776,211,619,161,A
H,33,778,194,596,139,H
H,33,779,120,576,89,N
H,33,780,137,803,101,H
H,33,781,180,733,122,H
H,33,788,173,521,154,A
H,33,793,240,599,221,N
H,33,794,199,734,187,A
H,33,796,257,705,84,H
H,33,797,238,646,216,A
H,33,798,187,719,170,H
H,33,800,192,506,170,A
H,33,804,192,765,180,H
H,33,821,187,512,132,H
H,33,825,175,743,163,H
H,33,827,158,801,110,H
H,33,829,178,641,170,A
H,33,840,173,758,132,A
H,33,842,156,684,134,N
H,33,843,154,815,130,H
H,33,844,163,637,154,H
H,33,845,206,678,185,A
H,33,846,178,716,132,H
H,33,847,144,831,125,H
H,33,849,218,817,178,H
H,33,853,120,549,106,A
H,33,854,168,658,166,N
H,33,855,151,534,115,H
H,34,502,168,600,134,A
H,34,518,197,746,168,H
H,34,525,221,811,206,H
H,34,537,175,575,146,H
H,34,592,163,771,125,H
H,34,595,173,668,132,H
H,34,648,187,555,168,A
H,34,662,223,599,197,N
H,34,671,190,552,113,H
H,34,695,182,769,154,H
H,34,698,192,673,144,H
H,34,700,187,561,149,A
H,34,717,235,793,221,N
H,34,722,185,716,122,H
H,34,810,194,647,139,H
H,35,505,233,759,187,H
H,35,507,113,517,103,A
H,35,509,146,619,139,H
H,35,583,182,831,144,H
H,35,625,175,827,134,H
H,35,644,161,558,122,H
H,35,657,197,683,146,A
H,35,676,211,844,161,H
H,35,741,161,531,115,H
H,35,766,194,782,151,A
H,35,779,185,570,142,H
H,35,795,163,617,142,H
H,35,852,178,526,146,H
H,35,853,163,669,139,H
H,36,512,182,699,151,H
H,36,515,173,650,144,H
H,36,527,204,629,187,A
H,36,535,180,530,168,H
H,36,539,161,757,144,H
H,36,559,142,663,115,H
H,36,566,173,756,168,H
H,36,568,185,775,173,H
H,36,573,175,719,156,H
H,36,589,206,659,185,A
H,36,612,204,744,197,A
H,36,623,192,579,163,H
H,36,628,151,714,130,H
H,36,640,182,801,144,A
H,36,645,185,832,166,H
H,36,653,149,813,103,H
H,36,654,206,677,180,H
H,36,667,214,684,161,A
H,36,673,206,513,202,H
H,36,728,173,829,139,N
H,36,754,154,647,132,A
H,36,786,221,815,156,H
H,36,788,209,711,192,A
H,36,841,175,680,146,H
H,37,502,204,522,182,H
